stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code,asw_node_id,asw_stop_id
U9194Z2,"Vysoká,Bosyně",50.416306,14.545633,"5",,0,,2,,B,9194,2
U9195Z1,"Vysoká",50.412254,14.537175,"5",,0,,2,,A,9195,1
U9195Z2,"Vysoká",50.412441,14.537061,"5",,0,,2,,B,9195,2
U9196Z1,"Vysoká,Střednice",50.405849,14.520358,"5",,0,,2,,A,9196,1
U9196Z2,"Vysoká,Střednice",50.405872,14.520090,"5",,0,,2,,B,9196,2
U9197Z1,"Uhy,zámek",50.284077,14.272468,"4",,0,,2,,A,9197,1
U9197Z2,"Uhy,zámek",50.284519,14.274124,"4",,0,,2,,B,9197,2
U9198Z1,"Slaný,Blahotice",50.237850,14.121547,"4",,0,,2,,A,9198,1
U9198Z2,"Slaný,Blahotice",50.237522,14.121048,"4",,0,,2,,B,9198,2
U9199Z1,"Beřovice",50.268314,14.123553,"5",,0,,2,,A,9199,1
U9199Z2,"Beřovice",50.268505,14.123634,"5",,0,,2,,B,9199,2
U9200Z1,"Beřovice,Bakov",50.265648,14.095804,"5",,0,,2,,A,9200,1
U9200Z2,"Beřovice,Bakov",50.265785,14.095998,"5",,0,,2,,B,9200,2
U9201Z1,"Beřovice,horní",50.265808,14.119153,"5",,0,,2,,A,9201,1
U9201Z2,"Beřovice,horní",50.265793,14.119391,"5",,0,,2,,B,9201,2
U9202Z1,"Zlonice",50.288437,14.092206,"5",,0,,2,,A,9202,1
U9202Z2,"Zlonice",50.288181,14.092297,"5",,0,,2,,B,9202,2
U9202Z3,"Zlonice",50.288082,14.091996,"5",,0,,0,,3,9202,3
U9202Z4,"Zlonice",50.287979,14.092380,"5",,0,,0,,4,9202,4
U9203Z1,"Zlonice,Břešťany",50.283215,14.115535,"5",,0,,2,,A,9203,1
U9203Z2,"Zlonice,Břešťany",50.283421,14.115517,"5",,0,,2,,B,9203,2
U9204Z1,"Zlonice,Lisovice",50.287018,14.066045,"5",,0,,2,,A,9204,1
U9204Z2,"Zlonice,Lisovice",50.287376,14.066206,"5",,0,,2,,B,9204,2
U9205Z1,"Zlonice,Nádražní",50.284084,14.091933,"5",,0,,2,,A,9205,1
U9205Z2,"Zlonice,Nádražní",50.284191,14.091972,"5",,0,,2,,B,9205,2
U9206Z1,"Zlonice,Pejšova",50.286224,14.084203,"5",,0,,2,,A,9206,1
U9206Z2,"Zlonice,Pejšova",50.286297,14.084188,"5",,0,,2,,B,9206,2
U9207Z1,"Zlonice,Husova",50.285583,14.099607,"5",,0,,2,,A,9207,1
U9207Z2,"Zlonice,Husova",50.285492,14.099581,"5",,0,,2,,B,9207,2
U9209Z1,"Zlonice,Tmáň",50.282913,14.131676,"5",,0,,2,,A,9209,1
U9209Z2,"Zlonice,Tmáň",50.282978,14.131772,"5",,0,,2,,B,9209,2
U9210Z1,"Zlonice,u fary",50.285774,14.089473,"5",,0,,2,,A,9210,1
U9210Z2,"Zlonice,u fary",50.285843,14.089486,"5",,0,,2,,B,9210,2
U9211Z1,"Zlonice,Vyšínek",50.298180,14.069068,"5",,0,,2,,A,9211,1
U9211Z2,"Zlonice,Vyšínek",50.298378,14.069050,"5",,0,,2,,B,9211,2
U9213Z1,"Stradonice",50.291313,14.047184,"5",,0,,2,,A,9213,1
U9213Z2,"Stradonice",50.291367,14.047141,"5",,0,,2,,B,9213,2
U9214Z1,"Klobuky,cukrovar",50.290665,13.991655,"5",,0,,2,,A,9214,1
U9214Z2,"Klobuky,cukrovar",50.290737,13.991752,"5",,0,,2,,B,9214,2
U9215Z1,"Klobuky,Čeradice",50.293625,14.014860,"5",,0,,2,,A,9215,1
U9215Z2,"Klobuky,Čeradice",50.293705,14.014831,"5",,0,,2,,B,9215,2
U9216Z1,"Klobuky,Kobylníky,I",50.288261,13.999395,"5",,0,,2,,A,9216,1
U9216Z2,"Klobuky,Kobylníky,I",50.288349,13.999379,"5",,0,,2,,B,9216,2
U9217Z1,"Lety,Obchodní centrum",49.923645,14.259706,"2",,0,,0,,A,9217,1
U9217Z2,"Lety,Obchodní centrum",49.923908,14.260091,"2",,0,,0,,B,9217,2
U9218Z1,"Klobuky,Kokovice",50.296478,13.964614,"5",,0,,2,,A,9218,1
U9218Z2,"Klobuky,Kokovice",50.296577,13.964513,"5",,0,,2,,B,9218,2
U9219Z1,"Klobuky,Kokovice,u mlýna",50.296215,13.970542,"5",,0,,2,,A,9219,1
U9219Z2,"Klobuky,Kokovice,u mlýna",50.296322,13.970441,"5",,0,,2,,B,9219,2
U9220Z1,"Klobuky,ObÚ",50.293835,13.989296,"5",,0,,2,,A,9220,1
U9220Z2,"Klobuky,ObÚ",50.293964,13.989147,"5",,0,,2,,B,9220,2
U9222Z1,"Dřínov",50.274872,14.074292,"5",,0,,2,,A,9222,1
U9222Z2,"Dřínov",50.274765,14.074281,"5",,0,,2,,B,9222,2
U9223Z1,"Dřínov,Drchkov",50.265522,14.075413,"5",,0,,2,,A,9223,1
U9223Z2,"Dřínov,Drchkov",50.265533,14.075582,"5",,0,,2,,B,9223,2
U9225Z1,"Královice",50.262135,14.056630,"5",,0,,2,,A,9225,1
U9225Z2,"Královice",50.262199,14.056713,"5",,0,,2,,B,9225,2
U9226Z1,"Neprobylice",50.263176,14.027971,"5",,0,,2,,A,9226,1
U9226Z2,"Neprobylice",50.263248,14.028095,"5",,0,,2,,B,9226,2
U9227Z1,"Kutrovice",50.261311,14.018626,"5",,0,,2,,A,9227,1
U9227Z2,"Kutrovice",50.261406,14.018597,"5",,0,,2,,B,9227,2
U9228Z1,"Kvílice,I",50.258320,14.004539,"5",,0,,2,,A,9228,1
U9228Z2,"Kvílice,I",50.258427,14.004410,"5",,0,,2,,B,9228,2
U9229Z1,"Kvílice,II",50.258564,14.005486,"5",,0,,2,,A,9229,1
U9229Z2,"Kvílice,II",50.258690,14.005400,"5",,0,,2,,B,9229,2
U9230Z1,"Plchov",50.254932,13.985973,"5",,0,,2,,A,9230,1
U9230Z2,"Plchov",50.254997,13.985874,"5",,0,,2,,B,9230,2
U9231Z1,"Třebíz",50.269978,13.993705,"5",,0,,2,,A,9231,1
U9231Z2,"Třebíz",50.270069,13.993703,"5",,0,,2,,B,9231,2
U9232Z1,"Hořešovice",50.270557,13.965372,"6",,0,,2,,A,9232,1
U9232Z2,"Hořešovice",50.270428,13.964967,"6",,0,,2,,B,9232,2
U9233Z1,"Hořešovičky",50.274593,13.956139,"6",,0,,2,,A,9233,1
U9233Z2,"Hořešovičky",50.274586,13.956306,"6",,0,,2,,B,9233,2
U9234Z1,"Zichovec",50.269955,13.925843,"6",,0,,2,,A,9234,1
U9234Z2,"Zichovec",50.269962,13.925661,"6",,0,,2,,B,9234,2
U9235Z1,"Bílichov",50.262310,13.913800,"6",,0,,2,,A,9235,1
U9235Z2,"Bílichov",50.262211,13.913788,"6",,0,,2,,B,9235,2
U9236Z1,"Bílichov,u křížku",50.261509,13.918503,"6",,0,,2,,A,9236,1
U9236Z2,"Bílichov,u křížku",50.261410,13.918365,"6",,0,,2,,B,9236,2
U9237Z1,"Líský",50.249134,13.927882,"6",,0,,2,,A,9237,1
U9237Z2,"Líský",50.248955,13.927774,"6",,0,,2,,B,9237,2
U9238Z1,"Pozdeň,Hřešice",50.235123,13.922520,"6",,0,,2,,A,9238,1
U9238Z2,"Pozdeň,Hřešice",50.235214,13.922489,"6",,0,,2,,B,9238,2
U9239Z1,"Pozdeň,Hřešice,rybník",50.230877,13.914347,"6",,0,,2,,A,9239,1
U9239Z2,"Pozdeň,Hřešice,rybník",50.230965,13.914260,"6",,0,,2,,B,9239,2
U9241Z1,"Pozdeň",50.241859,13.943144,"6",,0,,2,,A,9241,1
U9241Z2,"Pozdeň",50.241894,13.943030,"6",,0,,2,,B,9241,2
U9244Z1,"Jedomělice",50.233135,13.973933,"5",,0,,2,,A,9244,1
U9244Z2,"Jedomělice",50.233303,13.973929,"5",,0,,2,,B,9244,2
U9245Z1,"Lubná,záv.",50.083355,13.695763,"7",,0,,0,,A,9245,1
U9246Z1,"Jedomělice,u hřiště",50.230762,13.970017,"5",,0,,2,,A,9246,1
U9246Z2,"Jedomělice,u hřiště",50.230743,13.969851,"5",,0,,2,,B,9246,2
U9247Z1,"Malíkovice",50.211109,13.983498,"5",,0,,2,,A,9247,1
U9247Z2,"Malíkovice",50.211071,13.983134,"5",,0,,2,,B,9247,2
U9248Z1,"Malíkovice,Hlína",50.218620,13.953382,"5",,0,,2,,A,9248,1
U9248Z2,"Malíkovice,Hlína",50.218719,13.953323,"5",,0,,2,,B,9248,2
U9249Z1,"Malíkovice,Hvězda",50.221432,13.979369,"5",,0,,2,,A,9249,1
U9249Z2,"Malíkovice,Hvězda",50.221512,13.979353,"5",,0,,2,,B,9249,2
U9250Z1,"Malíkovice,Hvězda,horní",50.220596,13.974300,"5",,0,,2,,A,9250,1
U9250Z2,"Malíkovice,Hvězda,horní",50.220711,13.974256,"5",,0,,2,,B,9250,2
U9251Z3,"Malíkovice,Hvězda,rozc.",50.222351,13.984982,"5",,0,,2,,C,9251,3
U9251Z4,"Malíkovice,Hvězda,rozc.",50.222290,13.984858,"5",,0,,2,,D,9251,4
U9252Z1,"Tuřany",50.231056,14.031357,"5",,0,,2,,A,9252,1
U9252Z2,"Tuřany",50.231144,14.031285,"5",,0,,2,,B,9252,2
U9253Z1,"Tuřany,Byseň",50.236473,14.035298,"5",,0,,2,,A,9253,1
U9253Z2,"Tuřany,Byseň",50.236580,14.035268,"5",,0,,2,,B,9253,2
U9254Z1,"Tuřany,Byseň,rozc.",50.232792,14.041203,"5",,0,,2,,A,9254,1
U9254Z2,"Tuřany,Byseň,rozc.",50.232906,14.041144,"5",,0,,2,,B,9254,2
U9256Z1,"Tuřany,u školy",50.232376,14.028065,"5",,0,,2,,A,9256,1
U9256Z2,"Tuřany,u školy",50.232494,14.028034,"5",,0,,2,,B,9256,2
U9257Z1,"Libovice",50.234848,14.017305,"5",,0,,2,,A,9257,1
U9257Z2,"Libovice",50.234974,14.017289,"5",,0,,2,,B,9257,2
U9258Z1,"Libovice,Kejkol",50.234318,14.001394,"5",,0,,2,,A,9258,1
U9258Z2,"Libovice,Kejkol",50.234444,14.001293,"5",,0,,2,,B,9258,2
U9259Z1,"Libovice,rozc.",50.235588,14.022042,"5",,0,,2,,A,9259,1
U9259Z2,"Libovice,rozc.",50.235806,14.021912,"5",,0,,2,,B,9259,2
U9263Z1,"Řisuty",50.216824,14.004884,"5",,0,,2,,A,9263,1
U9263Z2,"Řisuty",50.216789,14.004745,"5",,0,,2,,B,9263,2
U9264Z1,"Řisuty,u mlýna",50.218567,14.013072,"5",,0,,2,,A,9264,1
U9264Z2,"Řisuty,u mlýna",50.218700,14.012943,"5",,0,,2,,B,9264,2
U9265Z1,"Slaný,Dolín,I",50.250507,14.111819,"4",,0,,2,,A,9265,1
U9265Z2,"Slaný,Dolín,I",50.250610,14.112061,"4",,0,,2,,B,9265,2
U9266Z1,"Slaný,Dolín,II",50.253365,14.115400,"4",,0,,2,,A,9266,1
U9266Z2,"Slaný,Dolín,II",50.253258,14.115417,"4",,0,,2,,B,9266,2
U9267Z1,"Slaný,Farma",50.238853,14.094320,"4",,0,,2,,A,9267,1
U9267Z2,"Slaný,Farma",50.238754,14.094350,"4",,0,,2,,B,9267,2
U9268Z1,"Slaný,Prům.zóna sever",50.241169,14.094907,"4",,0,,2,,A,9268,1
U9268Z2,"Slaný,Prům.zóna sever",50.241161,14.095103,"4",,0,,2,,B,9268,2
U9269Z1,"Slaný,Nosačická",50.233864,14.087085,"4",,0,,2,,A,9269,1
U9269Z2,"Slaný,Nosačická",50.233837,14.087323,"4",,0,,2,,B,9269,2
U9270Z1,"Slaný,Otruby",50.252125,14.083076,"4",,0,,2,,A,9270,1
U9270Z2,"Slaný,Otruby",50.252216,14.083130,"4",,0,,2,,B,9270,2
U9271Z1,"Slaný,Otruby,rozc.",50.254578,14.094050,"4",,0,,2,,A,9271,1
U9271Z2,"Slaný,Otruby,rozc.",50.254665,14.094021,"4",,0,,2,,B,9271,2
U9272Z1,"Slaný,Želevčice",50.257603,14.096910,"4",,0,,2,,A,9272,1
U9272Z2,"Slaný,Želevčice",50.256855,14.096742,"4",,0,,2,,B,9272,2
U9274Z1,"Slaný,Želevčice,Rozc.",50.259491,14.114586,"4",,0,,2,,A,9274,1
U9274Z2,"Slaný,Želevčice,Rozc.",50.259575,14.114795,"4",,0,,2,,B,9274,2
U9275Z1,"Přelíc",50.206993,14.041720,"5",,0,,2,,A,9275,1
U9275Z2,"Přelíc",50.207081,14.041593,"5",,0,,2,,B,9275,2
U9276Z1,"Přelíc,samota",50.209564,14.048266,"5",,0,,2,,A,9276,1
U9276Z2,"Přelíc,samota",50.209644,14.048223,"5",,0,,2,,B,9276,2
U9277Z1,"Drnek",50.195694,13.971431,"5",,0,,2,,A,9277,1
U9277Z2,"Drnek",50.195667,13.971263,"5",,0,,2,,B,9277,2
U9279Z1,"Drnek,hl.sil.",50.212292,13.925695,"5",,0,,2,,A,9279,1
U9279Z2,"Drnek,hl.sil.",50.212379,13.925596,"5",,0,,2,,B,9279,2
U9280Z1,"Ledce,náves",50.196564,14.004212,"5",,0,,2,,A,9280,1
U9280Z2,"Ledce,náves",50.196564,14.004030,"5",,0,,2,,B,9280,2
U9281Z1,"Ledce,farma",50.200195,14.010594,"5",,0,,2,,A,9281,1
U9281Z2,"Ledce,farma",50.200275,14.010467,"5",,0,,2,,B,9281,2
U9282Z1,"Ledce",50.194920,14.006572,"5",,0,,2,,A,9282,1
U9282Z2,"Ledce",50.194805,14.006616,"5",,0,,2,,B,9282,2
U9283Z1,"Ledce,rozc.Šternberk",50.202484,14.023602,"5",,0,,2,,A,9283,1
U9283Z2,"Ledce,rozc.Šternberk",50.202553,14.023459,"5",,0,,2,,B,9283,2
U9284Z1,"Hradečno,Obora",50.175537,13.981398,"5",,0,,2,,A,9284,1
U9284Z2,"Hradečno,Obora",50.175625,13.981451,"5",,0,,2,,B,9284,2
U9285Z1,"Hradečno,Nová Studnice",50.184338,13.973215,"5",,0,,2,,A,9285,1
U9285Z2,"Hradečno,Nová Studnice",50.184383,13.973256,"5",,0,,2,,B,9285,2
U9286Z1,"Hradečno,Nová Ves",50.187950,13.998833,"5",,0,,2,,A,9286,1
U9286Z2,"Hradečno,Nová Ves",50.187878,13.998890,"5",,0,,2,,B,9286,2
U9288Z1,"Stochov,Čelechovice",50.169239,13.955594,"5",,0,,2,,A,9288,1
U9288Z2,"Stochov,Čelechovice",50.169312,13.955705,"5",,0,,2,,B,9288,2
U9289Z1,"Stochov,Honice",50.151531,13.956917,"5",,0,,2,,A,9289,1
U9289Z2,"Stochov,Honice",50.151596,13.957084,"5",,0,,2,,B,9289,2
U9290Z2,"Stochov,nám.",50.146652,13.956831,"5",,0,,2,,B,9290,2
U9291Z1,"Stochov,Slovanka",50.138580,13.968627,"5",,0,,2,,A,9291,1
U9291Z2,"Stochov,Slovanka",50.138744,13.968624,"5",,0,,2,,B,9291,2
U9291Z3,"Stochov,Slovanka I",50.137135,13.965539,"5",,0,,2,,C,9291,3
U9291Z4,"Stochov,Slovanka I",50.137146,13.965847,"5",,0,,2,,D,9291,4
U9291Z5,"Stochov,Slovanka II",50.138721,13.964441,"5",,0,,2,,E,9291,5
U9291Z6,"Stochov,Slovanka II",50.138615,13.964430,"5",,0,,2,,F,9291,6
U9292Z1,"Stochov,U Dubu",50.148224,13.962914,"5",,0,,2,,A,9292,1
U9292Z2,"Stochov,U Dubu",50.148148,13.963051,"5",,0,,2,,B,9292,2
U9293Z1,"Stochov,u křížku",50.144188,13.965345,"5",,0,,2,,A,9293,1
U9293Z2,"Stochov,u křížku",50.144485,13.965171,"5",,0,,2,,B,9293,2
U9295Z1,"Bezno",50.367180,14.794934,"6",,0,,2,,A,9295,1
U9295Z2,"Bezno",50.367012,14.794780,"6",,0,,2,,B,9295,2
U9296Z1,"Jizerní Vtelno",50.369194,14.852386,"7",,0,,2,,A,9296,1
U9296Z2,"Jizerní Vtelno",50.369102,14.851556,"7",,0,,2,,B,9296,2
U9297Z1,"Jizerní Vtelno,Viadukt",50.371140,14.865114,"7",,0,,2,,A,9297,1
U9297Z2,"Jizerní Vtelno,Viadukt",50.371304,14.865071,"7",,0,,2,,B,9297,2
U9298Z1,"Písková Lhota,Zámostí",50.373665,14.872852,"7",,0,,2,,A,9298,1
U9298Z2,"Písková Lhota,Zámostí",50.373890,14.872824,"7",,0,,2,,B,9298,2
U9299Z1,"Mladá Boleslav,Čejetičky,Most",50.404968,14.891856,"7",,0,,2,,A,9299,1
U9299Z2,"Mladá Boleslav,Čejetičky,Most",50.405033,14.891589,"7",,0,,2,,B,9299,2
U9300Z1,"Mladá Boleslav,AKUMA",50.407097,14.898843,"7",,0,,2,,A,9300,1
U9300Z2,"Mladá Boleslav,AKUMA",50.407196,14.898603,"7",,0,,2,,B,9300,2
U9301Z1,"Slaný,Kvíc",50.211536,14.064420,"4",,0,,2,,A,9301,1
U9301Z2,"Slaný,Kvíc",50.211609,14.064420,"4",,0,,2,,B,9301,2
U9302Z1,"Lány,Lesní",50.119877,13.942141,"5",,0,,2,,A,9302,1
U9302Z2,"Lány,Lesní",50.120110,13.942163,"5",,0,,2,,B,9302,2
U9303Z1,"Lány,náměstí",50.124748,13.950838,"5",,0,,2,,A,9303,1
U9304Z1,"Lány,samota Píně",50.110348,13.889260,"5",,0,,2,,A,9304,1
U9304Z2,"Lány,samota Píně",50.110382,13.889202,"5",,0,,2,,B,9304,2
U9305Z1,"Lány,u hřbitova",50.129032,13.952638,"5",,0,,2,,A,9305,1
U9305Z2,"Lány,u hřbitova",50.129169,13.952676,"5",,0,,2,,B,9305,2
U9306Z1,"Lány,Vašírov",50.135223,13.949229,"5",,0,,2,,A,9306,1
U9306Z2,"Lány,Vašírov",50.135235,13.949593,"5",,0,,2,,B,9306,2
U9307Z1,"Lány,Vašírovská lísa",50.122177,13.920610,"5",,0,,2,,A,9307,1
U9307Z2,"Lány,Vašírovská lísa",50.122402,13.920662,"5",,0,,2,,B,9307,2
U9309Z1,"Rynholec,záv.",50.138763,13.940828,"6",,0,,2,,A,9309,1
U9309Z2,"Rynholec,záv.",50.138943,13.939761,"6",,0,,2,,B,9309,2
U9312Z1,"Nové Strašecí,Karlovarská",50.157547,13.896461,"6",,0,,2,,A,9312,1
U9312Z2,"Nové Strašecí,Karlovarská",50.157913,13.895931,"6",,0,,2,,B,9312,2
U9313Z1,"Nové Strašecí,Libeň",50.165970,13.898700,"6",,0,,2,,A,9313,1
U9313Z2,"Nové Strašecí,Libeň",50.165977,13.898350,"6",,0,,2,,B,9313,2
U9316Z1,"Nové Strašecí,poliklinika",50.149220,13.904205,"6",,0,,2,,A,9316,1
U9316Z2,"Nové Strašecí,poliklinika",50.149384,13.904384,"6",,0,,2,,B,9316,2
U9317Z1,"Třtice,Bucký rybník",50.173279,13.846835,"6",,0,,2,,A,9317,1
U9317Z2,"Třtice,Bucký rybník",50.173332,13.846512,"6",,0,,2,,B,9317,2
U9318Z1,"Třtice,u brodku",50.174156,13.864635,"6",,0,,2,,A,9318,1
U9318Z2,"Třtice,u brodku",50.174145,13.864299,"6",,0,,2,,B,9318,2
U9319Z1,"Třtice",50.184647,13.863336,"6",,0,,2,,A,9319,1
U9319Z2,"Třtice",50.185040,13.863340,"6",,0,,2,,B,9319,2
U9320Z1,"Třtice,u školy",50.182861,13.858212,"6",,0,,2,,A,9320,1
U9320Z2,"Třtice,u školy",50.182930,13.857985,"6",,0,,2,,B,9320,2
U9322Z1,"Mšec",50.206310,13.900461,"6",,0,,2,,A,9322,1
U9323Z1,"Mšec,Chaloupky",50.200047,13.904457,"6",,0,,2,,A,9323,1
U9323Z2,"Mšec,Chaloupky",50.199863,13.904293,"6",,0,,2,,B,9323,2
U9325Z1,"Mšec,U Červeného mlýna",50.196045,13.910081,"6",,0,,2,,A,9325,1
U9325Z2,"Mšec,U Červeného mlýna",50.196148,13.909756,"6",,0,,2,,B,9325,2
U9326Z1,"Srbeč",50.224457,13.884083,"6",,0,,2,,A,9326,1
U9326Z2,"Srbeč",50.224640,13.884176,"6",,0,,2,,B,9326,2
U9327Z1,"Srbeč,koup.",50.224899,13.881395,"6",,0,,2,,A,9327,1
U9327Z2,"Srbeč,koup.",50.225105,13.881447,"6",,0,,2,,B,9327,2
U9328Z1,"Srbeč,u mlýna",50.224297,13.892885,"6",,0,,2,,A,9328,1
U9328Z2,"Srbeč,u mlýna",50.224586,13.894824,"6",,0,,2,,B,9328,2
U9329Z1,"Kalivody",50.208851,13.842616,"6",,0,,2,,A,9329,1
U9329Z2,"Kalivody",50.208771,13.842015,"6",,0,,2,,B,9329,2
U9330Z1,"Řevničov,k Buckému rybníku",50.174763,13.826837,"6",,0,,2,,A,9330,1
U9330Z2,"Řevničov,k Buckému rybníku",50.174976,13.826803,"6",,0,,2,,B,9330,2
U9331Z1,"Řevničov",50.183182,13.808751,"6",,0,,2,,A,9331,1
U9331Z2,"Řevničov",50.183468,13.808716,"6",,0,,2,,B,9331,2
U9331Z3,"Řevničov,ObÚ",50.184250,13.808640,"6",,0,,2,,C,9331,3
U9331Z4,"Řevničov,ObÚ",50.184471,13.808327,"6",,0,,2,,D,9331,4
U9332Z1,"Řevničov,Rozc.K Žel.st.",50.168041,13.841573,"6",,0,,2,,A,9332,1
U9332Z2,"Řevničov,Rozc.K Žel.st.",50.168568,13.841209,"6",,0,,2,,B,9332,2
U9333Z1,"Řevničov,u transf.",50.188114,13.804231,"6",,0,,2,,A,9333,1
U9333Z2,"Řevničov,u transf.",50.188175,13.804607,"6",,0,,2,,B,9333,2
U9334Z1,"Mšecké Žehrovice",50.179111,13.924313,"6",,0,,2,,A,9334,1
U9334Z2,"Mšecké Žehrovice",50.179092,13.923977,"6",,0,,2,,B,9334,2
U9335Z1,"Mšecké Žehrovice,horní",50.176029,13.920321,"6",,0,,2,,A,9335,1
U9335Z2,"Mšecké Žehrovice,horní",50.176197,13.920164,"6",,0,,2,,B,9335,2
U9336Z1,"Mšecké Žehrovice,Lipina",50.172573,13.898898,"6",,0,,2,,A,9336,1
U9336Z2,"Mšecké Žehrovice,Lipina",50.172558,13.898562,"6",,0,,2,,B,9336,2
U9337Z1,"Mšecké Žehrovice,Lodenice",50.186573,13.937993,"6",,0,,2,,A,9337,1
U9337Z2,"Mšecké Žehrovice,Lodenice",50.186646,13.937739,"6",,0,,2,,B,9337,2
U9338Z1,"Mšecké Žehrovice,Lodenice,rybník",50.185932,13.946605,"6",,0,,2,,A,9338,1
U9338Z2,"Mšecké Žehrovice,Lodenice,rybník",50.186104,13.946433,"6",,0,,2,,B,9338,2
U9339Z1,"Mšecké Žehrovice,nad vůbcí",50.184608,13.921795,"6",,0,,2,,A,9339,1
U9339Z2,"Mšecké Žehrovice,nad vůbcí",50.184402,13.921631,"6",,0,,2,,B,9339,2
U9340Z1,"Mšecké Žehrovice,Markův rybník",50.182434,13.922866,"6",,0,,2,,A,9340,1
U9340Z2,"Mšecké Žehrovice,Markův rybník",50.182430,13.922502,"6",,0,,2,,B,9340,2
U9343Z11,"Louny,Aut.nádr.",50.354610,13.804764,"7",,0,,2,,11,9343,11
U9343Z15,"Louny,Aut.nádr.",50.354572,13.804388,"7",,0,,2,,15,9343,15
U9343Z17,"Louny,Aut.nádr.",50.355145,13.804811,"7",,0,,2,,17,9343,17
U9349Z1,"Mladá Boleslav,Debř,škola",50.445934,14.887090,"7",,0,,0,,A,9349,1
U9349Z2,"Mladá Boleslav,Debř,škola",50.446083,14.887047,"7",,0,,0,,B,9349,2
U9350Z1,"Bakov n.Jiz.,Podhradí,žel.st.",50.472836,14.924914,"8",,0,,0,,A,9350,1
U9350Z2,"Bakov n.Jiz.,Podhradí,žel.st.",50.472969,14.924702,"8",,0,,0,,B,9350,2
U9351Z1,"Mšeno,Skramouš",50.446609,14.664281,"6",,0,,0,,A,9351,1
U9353Z1,"Katusice,Trnová",50.448334,14.718212,"6",,0,,0,,A,9353,1
U9353Z2,"Katusice,Trnová",50.448353,14.718287,"6",,0,,0,,B,9353,2
U9357Z1,"Bukovno,Líny",50.449745,14.814969,"6",,0,,0,,A,9357,1
U9357Z2,"Bukovno,Líny",50.449631,14.814966,"6",,0,,0,,B,9357,2
U9358Z1,"Bukovno,u sokolovny",50.444740,14.835700,"6",,0,,0,,A,9358,1
U9358Z2,"Bukovno,u sokolovny",50.444748,14.835574,"6",,0,,0,,B,9358,2
U9359Z1,"Řepov,hl.sil.",50.408638,14.955367,"7",,0,,0,,A,9359,1
U9359Z2,"Řepov,hl.sil.",50.408840,14.954174,"7",,0,,0,,B,9359,2
U9361Z1,"Sázava,škola",49.876282,14.902731,"5",,0,,2,,A,9361,1
U9362Z1,"Toušice,ObÚ",49.987778,15.005822,"5",,0,,2,,A,9362,1
U9362Z2,"Toušice,ObÚ",49.987732,15.005610,"5",,0,,2,,B,9362,2
U9364Z1,"Říčany,Pacov,U Hřbitova",50.010513,14.668653,"1",,0,,2,,A,9364,1
U9364Z2,"Říčany,Pacov,U Hřbitova",50.009686,14.668254,"1",,0,,2,,B,9364,2
U9364Z11,"Říčany,Pacov,U Hřbitova",50.010513,14.668653,"1",,0,,2,,A,9364,11
U9364Z12,"Říčany,Pacov,U Hřbitova",50.009686,14.668254,"1",,0,,2,,B,9364,12
U9365Z1,"Týnec n.L.,u mostu",50.039547,15.357489,"8",,0,,0,,1,9365,1
U9365Z2,"Týnec n.L.,u mostu",50.039371,15.357713,"8",,0,,0,,2,9365,2
U9366Z1,"Hlízov,u pomníku",49.983570,15.294008,"7",,0,,0,,1,9366,1
U9366Z2,"Hlízov,u pomníku",49.983559,15.294299,"7",,0,,0,,2,9366,2
U9367Z1,"Kutná Hora,hlavní nádraží",49.962090,15.299685,"7",,0,,0,,A,9367,1
U9367Z2,"Kutná Hora,hlavní nádraží",49.961803,15.300076,"7",,0,,0,,B,9367,2
U9368Z1,"Církvice",49.943546,15.332639,"7",,0,,0,,1,9368,1
U9368Z2,"Církvice",49.943100,15.333736,"7",,0,,0,,2,9368,2
U9370Z1,"Čáslav,žel.st.",49.914448,15.394886,"8",,0,,0,,1,9370,1
U9370Z2,"Čáslav,žel.st.",49.915245,15.394023,"8",,0,,0,,2,9370,2
U9373Z1,"Votice,žel.st.",49.637516,14.619617,"7",,0,,0,,1,9373,1
U9373Z2,"Votice,žel.st.",49.637398,14.619757,"7",,0,,0,,2,9373,2
U9374Z1,"Heřmaničky,žel.st.",49.604710,14.582806,"8",,0,,0,,1,9374,1
U9374Z2,"Heřmaničky,žel.st.",49.604481,14.582650,"8",,0,,0,,2,9374,2
U9375Z1,"Chorušice,Choroušky",50.398327,14.664832,"5",,0,,2,,A,9375,1
U9375Z2,"Chorušice,Choroušky",50.398407,14.664606,"5",,0,,2,,B,9375,2
U9376Z1,"Stránka,u pomníku",50.419167,14.659478,"6",,0,,2,,A,9376,1
U9376Z2,"Stránka,u pomníku",50.419338,14.659506,"6",,0,,2,,B,9376,2
U9379Z1,"Vojkov,Minartice",49.668106,14.537260,"7",,0,,0,,1,9379,1
U9379Z2,"Vojkov,Minartice",49.668167,14.537227,"7",,0,,0,,2,9379,2
U9381Z1,"Kosova Hora,žel.st.",49.658535,14.480575,"7",,0,,2,,A,9381,1
U9381Z2,"Kosova Hora,žel.st.",49.658562,14.480422,"7",,0,,2,,B,9381,2
U9384Z1,"Struhařov,žel.zast.",49.762642,14.750053,"5",,0,,2,,A,9384,1
U9384Z2,"Struhařov,žel.zast.",49.762680,14.750143,"5",,0,,2,,B,9384,2
